,name,p_np,smile,ExactMass,CID,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,XLogP
1240,flucloronide(fluclorolone-acetonide),1,[C@@]23(Cl)C1(C(=CC(=O)C=C1)[C@@H](F)CC2C5C(CC3Cl)([C@]4(C(=O)CO)OC(O[C@@H]4C5)(C)C)C)C,486.1376076,19406.0,964.0,0.0,1.0,6.0,4.0
1241,fludrocortisone,1,[C@H]23[C@@]([C@@]1(C(=CC(=O)CC1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(CO)=O)O)C)O)F,380.19990218,31378.0,734.0,0.0,3.0,6.0,1.7
1242,fludrocortisone-acetate,1,[C@H]23[C@@]([C@@]1(C(=CC(=O)CC1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(COC(C)=O)=O)O)C)O)F,422.21046687,225609.0,838.0,0.0,2.0,7.0,1.7
1243,flumezapine,1,C1=C(F)C=CC2=C1NC(=C3C(=N2)SC(=C3)C)N4CCN(CC4)C,330.13144596,135413528.0,466.0,0.0,1.0,5.0,3.0
1244,flumoxonide,1,[C@]12(OC(O[C@@H]1CC3C2(CC(O)[C@@]4(F)C3C[C@H](F)C5=CC(=O)C=CC45C)C)(C)C)C(=O)C(OC)OC,496.22725974,43220.0,1020.0,0.0,1.0,9.0,3.0
1245,fluocinonide,1,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(COC(C)=O)=O,494.21160968,9642.0,1070.0,0.0,1.0,9.0,3.2
1246,fluocortin,1,CCCCOC(=O)C(=O)C3C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC34C,446.24685237,21872759.0,877.0,0.0,1.0,6.0,4.3
1247,fluocortolone-caproate,1,CCCCCC(=O)OCC(=O)C3C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC34C,474.27815250,631364.0,909.0,0.0,1.0,6.0,4.9
1248,fluoresone,1,C1=CC(=CC=C1[S](CC)(=O)=O)F,188.03072886,71814.0,222.0,0.0,0.0,3.0,1.6
1249,fluorometholone-acetate,1,[C@]23([C@H]([C@H]1[C@]([C@@](OC(C)=O)(C(C)=O)CC1)(C)C[C@@H]2O)C[C@H](C)C4=CC(=O)C=C[C@]34C)F,418.21555225,240767.0,892.0,0.0,1.0,6.0,2.6
1250,fluotracen,1,[C@@H]1(C3=C([C@H](C2=C1C=CC=C2)C)C=CC(=C3)C(F)(F)F)CCCN(C)C,347.18608426,3034390.0,433.0,0.0,0.0,4.0,5.6
1251,fluoxetine,1,C2=C(C(OC1=CC=C(C=C1)C(F)(F)F)CCNC)C=CC=C2,309.13404868,3386.0,308.0,0.0,1.0,5.0,4.0
1252,fluphenazine-enanthate,1,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCOC(CCCCCC)=O)CC4,549.26368312,3389.0,720.0,0.0,0.0,9.0,7.4
1253,flupimazine,1,C1=CC=CC3=C1N(CCCN2CCC(OCCO)CC2)C4=C(S3)C=CC(=C4)C(F)(F)F,452.17453377,218089.0,559.0,0.0,1.0,8.0,4.9
1254,fluprazine,1,C1=C(C=CC=C1N2CCN(CCNC(N)=O)CC2)C(F)(F)F,316.15109573,71153.0,370.0,0.0,2.0,6.0,1.5
1255,fluspirilene,1,C1=CC=CC=C1N2C5(C(NC2)=O)CCN(CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC5,475.24351894,3396.0,653.0,0.0,1.0,5.0,5.6
1256,flutazolam,1,C1=C(Cl)C=CC2=C1C3(N(CC(=O)N2CCO)CCO3)C4=CC=CC=C4F,376.0989983,3398.0,539.0,0.0,1.0,5.0,2.2
1257,flutemazepam,1,CN2C(=O)C(O)N=C(c1ccccc1F)c3cc(Cl)ccc23,318.0571335,40344.0,473.0,0.0,1.0,4.0,2.3
1258,fluticasone,1,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)SCF,444.15821500,4659387.0,861.0,0.0,2.0,8.0,3.2
1259,fluticasone-propionate,1,[C@]4([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)(F)[C@H](C3)O)C[C@H]4C)C)(OC(CC)=O)C(SCF)=O,500.18442974,444036.0,984.0,0.0,1.0,9.0,4.0
1260,flutizenol,1,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(SC=C2)S3)CCCN4CCN(CCO)CC4,443.13128923,219071.0,534.0,0.0,1.0,9.0,4.2
1261,flutomidate,1,C1=C(C(OCC)=O)[N](C=N1)C(C)C2=CC=C(C=C2)F,262.11175589,65635.0,306.0,0.0,0.0,4.0,3.2
1262,flutroline,1,C1=CC(=CC2=C1[N](C4=C2CN(CCCC(C3=CC=C(C=C3)F)O)CC4)C5=CC=C(F)C=C5)F,450.19189791,51174.0,623.0,0.0,1.0,5.0,5.4
1263,fluvastatin,1,[C@@H](O)(/C=C/C1=C(C2=C([N]1C(C)C)C=CC=C2)C3=CC=C(F)C=C3)C[C@H](O)CC(=O)O,-1,,,,,,
1264,fluvoxamine,1,C1=C(C(F)(F)F)C=CC(=C1)C(=N/OCCN)/CCCCOC.O=C(O)\C=C/C(=O)O,-1,,,,,,
1265,fluzinamide,1,C2=C(OC1CN(C(NC)=O)C1)C=CC=C2C(F)(F)F,274.09291215,53467.0,329.0,0.0,1.0,5.0,1.9
1266,folic-acid,1,[C@H](NC(C3=CC=C(NCC1=NC2=C(N=C1)NC(=NC2=O)N)C=C3)=O)(CCC(O)=O)C(O)=O,441.13968135,135398658.0,767.0,0.0,6.0,10.0,-1.1
1267,formocortal,1,[C@]12(OC(O[C@@H]1CC3C2(CC(O)[C@@]4(F)C3CC(=C5C4(CCC(=C5)OCCCl)C)C=O)C)(C)C)C(=O)COC(=O)C,568.2239240,17794.0,1150.0,0.0,1.0,9.0,3.8
1268,fosazepam,1,C1=CC(=CC2=C1N(C(CN=C2C3=CC=CC=C3)=O)C[P](C)(C)=O)Cl,360.0794425,37114.0,553.0,0.0,0.0,3.0,2.1
1269,fosenazide,1,C1=CC=CC=C1[P](C2=CC=CC=C2)(CC(NN)=O)=O,274.08711472,27918.0,325.0,0.0,2.0,3.0,1.1
1270,fosfomycin,1,[C@@H]1([P](O)(O)=O)[C@H](C)O1,138.00819570,446987.0,138.0,0.0,2.0,4.0,-1.4
1271,fosphenytoin,1,C1=CC=CC=C1C3(C2=CC=CC=C2)C(N(CO[P](O)(O)=O)C(N3)=O)=O,362.06677320,56339.0,547.0,0.0,3.0,6.0,0.6
1272,ftormetazine,1,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN4CCN(C)CC4)=O,421.14356799,969494.0,582.0,0.0,0.0,7.0,3.7
1273,ftorpropazine,1,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN4CCN(CCO)CC4)=O,451.15413268,219081.0,615.0,0.0,1.0,8.0,3.0
1274,furomazine,1,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCC(C4C(OCC4)=O)(O)CC5,458.1430916,219083.0,644.0,0.0,1.0,6.0,4.7
1275,fursultiamine,1,C1=NC(=NC(=C1CN(C(=C(SSCC2CCCO2)\CCO)/C)C=O)N)C,-1,,,,,,
1276,gaboxadol,1,O=C2C1=C(CNCC1)ON2,140.058577502,3448.0,210.0,0.0,2.0,3.0,-0.9
1277,ganaxolone,1,[C@H]13[C@@H]([C@@]2([C@@H](CC1)C[C@](O)(CC2)C)C)CC[C@]4([C@H]3CC[C@@H]4C(=O)C)C,332.271530387,6918305.0,542.0,0.0,1.0,2.0,5.0
1278,gedocarnil,1,C1=NC(=C(C2=C1[NH]C3=C2C(=CC=C3)OC4=CC=C(C=C4)Cl)COC)C(OC(C)C)=O,424.1189848,219095.0,584.0,0.0,1.0,5.0,5.1
1279,gemazocine,1,C1=C(O)C=CC4=C1C3(C(C(N(CC2CC2)CC3)C4)(C)C)CC,299.224914549,219096.0,429.0,0.0,1.0,2.0,4.9
1280,gepirone,1,[H+].C1=CC=NC(=N1)N2CCN(CC2)CCCCN3C(=O)CC(CC3=O)(C)C.[Cl-],395.2088029,66766711.0,476.0,0.0,1.0,7.0,
1281,gevotroline,1,C1=C(F)C=CC2=C1C3=C([NH]2)CCN(C3)CCCC4=CN=CC=C4,309.16412581,60547.0,391.0,0.0,1.0,3.0,3.3
1282,girisopam,1,C1=C(OC)C(=CC2=C1C(=NN=C(C2)C)C3=CC=CC(=C3)Cl)OC,328.0978555,71257.0,480.0,0.0,0.0,4.0,3.8
1283,halcinonide,1,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)CC1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(CCl)=O,454.1922300,443943.0,887.0,0.0,1.0,6.0,3.6
1284,halocortolone,1,[C@H]23C(Cl)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](F)C[C@]4([C@H]3C[C@H]([C@@H]4C(=O)CO)C)C,412.1616787,214342.0,795.0,0.0,1.0,5.0,3.5
1285,halopemide,1,C1=CC(=CC4=C1N(C3CCN(CCNC(C2=CC=C(F)C=C2)=O)CC3)C(N4)=O)Cl,416.1415318,65490.0,593.0,0.0,2.0,4.0,3.7
1286,haloperidol-decanoate,1,C1=CC(=CC=C1C3(CCN(CCCC(C2=CC=C(C=C2)F)=O)CC3)OC(CCCCCCCCC)=O)Cl,529.2759000,52919.0,665.0,0.0,0.0,5.0,7.9
1287,halopredone(halopredone-acetate),1,[C@]34([C@H]([C@H]2C([C@@]1(C(=CC(C(=C1)Br)=O)[C@@H](C2)F)C)([C@H](C3)O)F)CCC4(C(=O)CO)O)C,474.08534,93798.0,858.0,0.0,3.0,7.0,2.2
1288,haloxazolam,1,C1=C(Br)C=CC3=C1C2(N(CCO2)CC(=O)N3)C4=C(C=CC=C4)F,376.02227,3563.0,480.0,0.0,1.0,4.0,2.8
1289,hexapradol,1,C2=C(C(C1=CC=CC=C1)(C(CCCCC)N)O)C=CC=C2,283.193614421,219120.0,261.0,0.0,2.0,2.0,4.0
1290,homopipramol,1,C3=C2N(C1=CC=CC=C1C=CC2=CC=C3)CCCN4C=CN(CC=C4)CCO,373.215412493,216247.0,546.0,0.0,1.0,4.0,4.3
1291,homprenorphine,1,C1=CC(=C5C2=C1CC6C34C2(C(C(OC)(C(C3)C(CC)(C)O)C=C4)O5)CCN6CC7CC7)OC,451.27225866,3084250.0,859.0,0.0,1.0,5.0,3.8
1292,hopantenic-acid,1,[C@H](C(NCCCC(O)=O)=O)(C(CO)(C)C)O,233.12632271,28281.0,252.0,0.0,4.0,5.0,-0.7
1293,hydrocortamate,1,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(CN(CC)CC)=O)=O)O)C,475.29338803,84088.0,880.0,0.0,2.0,7.0,3.1
1294,hydrocortisone-aceponate,1,[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CC)=O,460.24610348,68921.0,906.0,0.0,1.0,7.0,3.3
1295,hydrocortisonecypionate(hydrocortisone-cipionate),1,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@@H](O)C3)CC[C@]4(O)C(=O)COC(=O)CCC(O)=O)C.O,480.23593272,219121.0,908.0,0.0,4.0,9.0,
1296,hydrocortisone-hemisuccinate,1,[C@@]4(OC(=O)CCCC)(C3(C(C2C(C1(C(=CC(=O)CC1)CC2)C)C(O)C3)CC4)C)C(=O)CO,446.26683893,42395.0,832.0,0.0,2.0,6.0,3.8
1297,hydrocortisone-valerate,1,CC14CCC(=O)C=C1CCC5C3CCC(O)(C(=O)COC(=O)CCC2CCCC2)C3(C)CC(O)C45,486.29813906,625295.0,918.0,0.0,2.0,6.0,4.7
1298,hydromorphinol,1,[C@@]125C3=C4C[C@H]([C@@]1(CC[C@@H]([C@@H]2OC3=C(C=C4)O)O)O)N(C)CC5,303.14705815,5463858.0,501.0,0.0,3.0,5.0,-1.1
1299,hydroxindasol,1,C1=C(O)C=CC2=C1C(=C(C)[N]2CC3=CC=C(OC)C=C3)CCN,310.168127949,216254.0,370.0,0.0,2.0,3.0,2.9
1300,ibrotamide,1,C(C(C(C)C)(C(N)=O)Br)C,207.02588,216287.0,136.0,0.0,1.0,1.0,2.0
1301,iclazepam,1,C1=C(Cl)C=CC2=C1C(=NCC(N2CCOCC3CC3)=O)C4=CC=CC=C4,368.1291556,68777.0,528.0,0.0,0.0,3.0,3.4
1302,ifoxetine,1,[C@@H]2(OC1=C(C(=CC=C1)C)C)[C@@H](CNCC2)O,221.141578849,71971.0,222.0,0.0,2.0,3.0,1.8
1303,ilepcimide,1,C1=C3C(=CC=C1\C=C\C(N2CCCCC2)=O)OCO3,259.12084340,641115.0,349.0,0.0,0.0,3.0,2.8
1304,iloperidone,1,C1=CC(=CC2=C1C(=NO2)C4CCN(CCCOC3=C(C=C(C(C)=O)C=C3)OC)CC4)F,426.19548551,71360.0,586.0,0.0,0.0,7.0,4.1
1305,imiclopazine,1,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCN4C(N(C)CC4)=O)CC5,485.2016095,23896.0,663.0,0.0,0.0,5.0,4.2
1306,imidoline,1,C2=C(N1C(N(CCN(C)C)CC1)=O)C=CC=C2Cl,267.1138399,23728.0,298.0,0.0,0.0,2.0,1.7
1307,imipraminoxide,1,C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCC[N+](C)(C)[O-],296.188863393,65589.0,333.0,0.0,0.0,2.0,4.8
1308,indatraline,1,[C@@H]2(C1=CC=CC=C1[C@H](NC)C2)C3=CC=C(Cl)C(=C3)Cl.[H+].[Cl-],-1,0.0,,,,,
1309,indeloxazine,1,C2=C(C1=C(C=CC1)C=C2)OCC3CNCCO3,231.125928785,3704.0,279.0,0.0,1.0,3.0,1.9
1310,indomethacin(indometacin),1,C1=CC(=CC2=C1[N](C(=C2CC(O)=O)C)C(C3=CC=C(Cl)C=C3)=O)OC,357.0767857,3715.0,506.0,0.0,1.0,4.0,4.3
1311,indriline,1,C1=CC=CC3=C1C(C2=CC=CC=C2)(C=C3)CCN(C)C,263.167399674,23878.0,340.0,0.0,0.0,1.0,4.6
1312,iproclozide,1,C1=CC(=CC=C1OCC(NNC(C)C)=O)Cl,242.0822054,19063.0,216.0,0.0,2.0,3.0,2.0
1313,iprozilamine,1,CSC1=C(N=C(N=C1N2CCN(C)CC2)NC(C)C)Cl,315.1284446,68725.0,299.0,0.0,1.0,6.0,3.1
1314,ipsapirone,1,[H+].C1=CC=CC2=C1[S](=O)(=O)N(C2=O)CCCCN4CCN(C3=NC=CC=N3)CC4.[Cl-],-1,0.0,,,,,
1315,isocarboxazid,1,C1=C(C)ON=C1C(NNCC2=CC=CC=C2)=O,231.100776666,3759.0,254.0,0.0,2.0,4.0,1.5
1316,isoflupredone,1,C(C(C1(CCC2C4C(C(CC12C)O)(F)C3(C=CC(C=C3CC4)=O)C)O)=O)O,378.18425212,224001.0,775.0,0.0,3.0,6.0,1.5
1317,isoflupredone-acetate,1,[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(COC(C)=O)=O)O)C)O)F,420.19481680,224246.0,879.0,0.0,2.0,7.0,1.5
1318,itrocinonide,1,[C@]34([C@H]([C@H]2C(F)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](O)C3)C[C@H]5O[C@H](O[C@@]45C(O[C@@H](OC(OCC)=O)C)=O)CCC)C,568.24838911,3038481.0,1140.0,0.0,1.0,11.0,5.2
1319,ivoqualine,1,[C@H]3(CCCC1=C2C(=NC=C1)C=CC(=C2)OC)[C@@H](CNCC3)C=C,310.204513457,3038482.0,373.0,0.0,1.0,3.0,4.4
1320,ketazocine,1,[C@H]12N(CC[C@](C1C)(C3=C(C2=O)C=CC(=C3)O)C)CC4CC4,285.172878976,71426.0,447.0,0.0,1.0,3.0,3.5
1321,ketazolam,1,C1=C(Cl)C=CC2=C1C3(N(CC(=O)N2C)C(C=C(O3)C)=O)C4=CC=CC=C4,368.0927701,33746.0,631.0,0.0,0.0,3.0,3.0
1322,ketobemidone,1,C1=C(C=CC=C1C2(CCN(C)CC2)C(CC)=O)O,247.157228913,10101.0,295.0,0.0,1.0,3.0,1.0
1323,lesopitron,1,C1=CC=NC(=N1)N3CCN(CCCC[N]2C=C(Cl)C=N2)CC3,320.1516224,60813.0,317.0,0.0,0.0,5.0,1.8
1324,levophenacylmorphan,1,C5=C(C(CN1C2C4C(CC1)(C3=C(C2)C=CC(=C3)O)CCCC4)=O)C=CC=C5,361.204179104,517743.0,557.0,0.0,1.0,3.0,4.2
1325,linopirdine,1,C1=CC=CC2=C1C(C(N2C3=CC=CC=C3)=O)(CC4=CC=NC=C4)CC5=CC=NC=C5,391.168462302,3932.0,555.0,0.0,0.0,3.0,4.1
1326,lisuride,1,[C@@H]14C(=C[C@H](NC(N(CC)CC)=O)CN1C)C2=CC=CC3=C2C(=C[NH]3)C4,338.21066147,28864.0,544.0,0.0,2.0,2.0,2.7
1327,litracen,1,C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCNC,277.183049738,82730.0,353.0,0.0,1.0,1.0,5.1
1328,lofendazam,1,C1=C(Cl)C=CC3=C1N(C2=CC=CC=C2)C(CCN3)=O,272.0716407,71709.0,330.0,0.0,1.0,2.0,2.5
1329,lofentanil,1,[C@]3(N(C1=CC=CC=C1)C(=O)CC)(C(=O)OC)[C@H](CN(CCC2=CC=CC=C2)CC3)C,408.24129289,65499.0,569.0,0.0,0.0,4.0,4.2
1330,lofepramine,1,[H+].C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCCN(CC(=O)C4=CC=C(Cl)C=C4)C.[Cl-],454.1578689,57516046.0,523.0,0.0,1.0,4.0,
1331,lometraline,1,C1=C(C2=C(C(=C1)OC)CCCC2N(C)C)Cl,239.1076919,34789.0,234.0,0.0,0.0,2.0,3.1
1332,lopirazepam,1,C3=C(C1=NC(C(=O)NC2=C1N=C(Cl)C=C2)O)C(=CC=C3)Cl,321.0071819,68672.0,446.0,0.0,2.0,4.0,2.7
1333,loprazolam,1,C1=CC(=CC4=C1N2C(=NC(/C2=O)=C\N3CCN(C)CC3)CN=C4C5=C(C=CC=C5)Cl)[N+](=O)[O-],-1,,,,,,
1334,loratadine,1,C1=CC(=CC2=C1C(C3=C(CC2)C=CC=N3)=C4CCN(C(OCC)=O)CC4)Cl,382.1448057,3957.0,569.0,0.0,0.0,3.0,5.2
1335,lormetazepam,1,C1=C(Cl)C=CC2=C1C(=NC(O)C(N2C)=O)C3=CC=CC=C3Cl,334.0275830,13314.0,471.0,0.0,1.0,3.0,2.4
1336,lorpiprazole,1,[C@H]23C1=NN=C([N]1C[C@H]2CCC3)CCN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F,405.21403034,3045380.0,565.0,0.0,0.0,7.0,3.3
1337,lortalamine,1,[C@@]123OC4=C(C(C1CN(CC2)C)CC(=O)N3)C=C(Cl)C=C4,292.0978555,51047.0,432.0,0.0,1.0,3.0,1.8
1338,lorzafone,1,C1=CC(=CC(=C1N(C(=O)CNC(=O)CN)C)C(=O)C2=CC=CC=C2Cl)Cl.O,411.0752615,54759.0,532.0,0.0,3.0,5.0,
1339,losigamone,1,C2=C(C(C1C(=CC(O1)=O)OC)O)C(=CC=C2)Cl,254.0345865,60572.0,329.0,0.0,1.0,4.0,1.4
1340,loteprednol(loteprednol-etabonate),1,CCOC(=O)OC3(CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)OCCl,466.1758310,22227703.0,882.0,0.0,1.0,7.0,3.9
1341,loxapine,1,C1=C(Cl)C=CC2=C1C(=NC3=C(O2)C=CC=C3)N4CCN(CC4)C,327.1138399,3964.0,450.0,0.0,0.0,3.0,3.1
1342,lufuradom,1,C1=CC(=CC2=C1C(=NCC(N2C)CNC(C3=COC=C3)=O)C4=CC=CC=C4)F,377.15395505,3045400.0,578.0,0.0,1.0,5.0,3.0
1343,mazindol,1,C1=CC=CC2=C1C(N3C2=NCC3)(C4=CC=C(C=C4)Cl)O,284.0716407,4020.0,419.0,0.0,1.0,2.0,2.2
1344,mazipredone,1,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC[C@@]4(C(CN5CCN(C)CC5)=O)O)C,442.28315770,6064.0,875.0,0.0,2.0,6.0,1.6
1345,mebanazine,1,C1=CC=CC=C1C(NN)C,136.100048391,6179.0,87.0,0.0,2.0,2.0,0.9
1346,mebutamate,1,C(C(C(CC)C)(COC(N)=O)C)OC(N)=O,232.14230712,6151.0,237.0,0.0,2.0,4.0,1.4
1347,meclonazepam,1,[C@H]2(N=C(C1=C(C=CC(=C1)[N+](=O)[O-])NC2=O)C3=CC=CC=C3Cl)C,329.0567189,3033985.0,519.0,0.0,1.0,4.0,2.7
1348,mecloralurea,1,CNC(NC(C(Cl)(Cl)Cl)O)=O,219.957311,71808.0,147.0,0.0,3.0,2.0,0.7
1349,meclorisone(meclorisone-dibutyrate),1,[C@@]23(Cl)C(C1C([C@](O)([C@@H](C1)C)C(=O)CO)(CC2Cl)C)CCC4=CC(=O)C=CC34C,426.1364648,20852.0,806.0,0.0,2.0,4.0,3.5
1350,medrysone,1,[C@@H]23[C@H]([C@H]1[C@]([C@@H](C(C)=O)CC1)(C)C[C@@H]2O)C[C@H](C)C4=CC(=O)CC[C@]34C,344.23514488,247839.0,650.0,0.0,1.0,3.0,2.7
1351,mefexamide,1,[H+].C1=C(OCC(=O)NCCN(CC)CC)C=CC(=C1)OC.[Cl-],316.1553704,67108207.0,262.0,0.0,2.0,5.0,
1352,melitracen,1,C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCN(C)C,291.198699802,25382.0,378.0,0.0,0.0,1.0,5.6
1353,melperone,1,C1=CC(=CC=C1C(CCCN2CCC(C)CC2)=O)F,263.16854249,15387.0,279.0,0.0,0.0,3.0,3.3
1354,memantine,1,CC12CC3(CC(C1)(CC(C2)C3)N)C,179.167399674,4054.0,240.0,0.0,1.0,1.0,3.3
1355,mephenoxalone,1,C1=C(C(=CC=C1)OC)OCC2CNC(O2)=O,223.08445790,6257.0,246.0,0.0,1.0,4.0,1.4
1356,meprotixol,1,C1=C(OC)C=CC3=C1C(C2=C(C=CC=C2)S3)(CCCN(C)C)O,329.14495015,71195.0,392.0,0.0,1.0,4.0,3.4
1357,mequitazine,1,C1=CC=CC2=C1SC5=C(N2CC3C4CCN(C3)CC4)C=CC=C5,322.15036988,4066.0,398.0,0.0,0.0,3.0,4.6
1358,mesulergine,1,[C@@H]34C1=CC=CC2=C1C(=C[N]2C)C[C@H]3N(C[C@H](C4)N[S](N(C)C)(=O)=O)C,362.17764726,68848.0,605.0,0.0,1.0,5.0,1.4
1359,metacetamol,1,C1=C(C=CC=C1O)NC(C)=O,151.063328530,12124.0,147.0,0.0,2.0,2.0,0.7
1360,metaglycodol,1,C1=C(C(C(C)(C)O)(C)O)C=CC=C1Cl,214.0760574,26369.0,206.0,0.0,2.0,2.0,1.8
1361,methapyrilene,1,C2=C(N(CC1=CC=CS1)CCN(C)C)N=CC=C2,261.12996879,4098.0,235.0,0.0,0.0,4.0,2.6
1362,metharbital,1,C(C1(C(NC(N(C1=O)C)=O)=O)CC)C,198.10044231,4099.0,294.0,0.0,1.0,3.0,1.2
1363,methitural,1,C(C1(C(NC(=S)NC1=O)=O)C(CCC)C)CSC,288.09662023,3032307.0,338.0,0.0,2.0,4.0,3.0
1364,methyldesorphine,1,C5=C3C1=C(OC4C12C(C(N(CC2)C)C3)CC=C4C)C(=C5)O,283.157228913,519207.0,503.0,0.0,1.0,3.0,2.5
1365,methyldihydromorphine,1,[C@@H]25CC1=CC=C(C4=C1[C@@]3([C@H]2CC[C@@H]([C@@H]3O4)OC)CCN5C)O,301.16779360,5463907.0,471.0,0.0,1.0,4.0,2.4
1366,methylprednisolone21hemisuccinate(methylprednisolone-hemisuccinate),1,[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)C)C)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CC)=O,472.24610348,63019.0,980.0,0.0,1.0,7.0,3.8
1367,metiapine,1,C1=C(C)C=CC3=C1C(=NC2=C(C=CC=C2)S3)N4CCN(C)CC4,323.14561886,22047.0,444.0,0.0,0.0,3.0,3.3
1368,metofenazate,1,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCOC(C4=CC(=C(OC)C(=C4)OC)OC)=O)CC5,597.2064201,9800.0,807.0,0.0,0.0,9.0,6.3
1369,metopimazine,1,C1=C([S](C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(C(N)=O)CC4,445.14938408,26388.0,703.0,0.0,1.0,6.0,3.1
1370,metopon,1,[C@@]125C3=C4C[C@H]([C@@H]1CCC([C@@]2(OC3=C(C=C4)O)C)=O)N(C)CC5,299.15214353,5359353.0,536.0,0.0,1.0,4.0,2.0
1371,metoserpate,1,C5=C4C3=C(C2N(CC1CC(OC)C(C(C1C2)C(OC)=O)OC)CC3)[NH]C4=CC(=C5)OC,428.23112213,14443.0,662.0,0.0,1.0,6.0,2.5
1372,metoxepin,1,C1=C(OC)C=CC3=C1C(=CC2=C(C=CC=C2)O3)N4CCN(C)CC4,322.168127949,32226.0,459.0,0.0,0.0,4.0,3.6
1373,metralindole,1,C1=C(OC)C=CC2=C1C4=C3[N]2CCN(C3=NCC4)C,255.137162174,68713.0,397.0,0.0,0.0,2.0,1.4
1374,mevastatin,1,[C@@H]23[C@@H](CC[C@@H]1C[C@H](CC(O1)=O)O)[C@H](C=CC2=CCC[C@@H]3OC([C@H](CC)C)=O)C,390.24062418,64715.0,637.0,0.0,1.0,5.0,3.9
1375,mexazolam,1,C1=C(Cl)C=CC3=C1C2(N(C(C)CO2)CC(=O)N3)C4=CC=CC=C4Cl,362.0588831,4177.0,505.0,0.0,1.0,3.0,3.7
1376,mezilamine,1,CSC2=C(N1CCN(C)CC1)N=C(NC)N=C2Cl,287.0971445,68678.0,262.0,0.0,1.0,6.0,2.3
1377,miconazole,1,C1=C(C=CC(=C1Cl)COC(C[N]2C=NC=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,415.983074,4189.0,417.0,0.0,0.0,2.0,5.3
1378,midaflur,1,C1(=NC(NC1(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)N,357.0135351,32068.0,449.0,0.0,2.0,14.0,3.3
1379,milacemide,1,C(NCC(N)=O)CCCC,144.126263138,53569.0,93.0,0.0,2.0,2.0,0.5
1380,milameline,1,CN1CC(=CCC1)\C=N\OC,154.110613074,6435812.0,175.0,0.0,0.0,3.0,0.7
1381,minaprine,1,C1=C(C(=NN=C1C2=CC=CC=C2)NCCN3CCOCC3)C,298.17936134,4199.0,316.0,0.0,1.0,5.0,2.0
